"x","y","SL","TA","true.behav"
1.22988498505319,-2.52746589107036,0.000434648899165304,2.86467565364651,"Resting"
1.02718267094871,-5.0384405419585,2.51914309350345,-3.02496210755898,"Resting"
1.02878463098095,-4.94455387656412,0.0939003312817474,-3.07810182737473,"Resting"
1.02880525013595,-4.94468983633071,0.000137514390825427,-2.9740222039707,"Resting"
0.98058305788689,-4.65577234982021,0.29291414072531,-3.12672008666494,"Resting"
0.936347680024439,-4.72684652403181,0.0837156311240266,2.41949526409381,"Resting"
0.937355055092121,-4.72591044425133,0.0013751544940158,2.87624153320228,"Resting"
0.937340015767299,-4.72588310030712,3.12069315347992e-05,1.32491411528629,"Resting"
0.937639400007193,-4.72636141338713,0.000564282132981067,-3.08518184390713,"Resting"
0.933375999877837,-4.72049892853201,0.00724881434025342,-3.07207988142123,"Resting"
1.05400128712253,-4.90034769998675,0.216554936486432,3.10361395698839,"Resting"
1.04142392619523,-4.89528602821798,0.0135576741733393,-2.54419948703458,"Resting"
1.530417720561,-5.10533589781557,0.532199096810764,3.11848067064384,"Resting"
1.53037826119573,-5.10530458164438,5.0376026880854e-05,2.87647007936625,"Resting"
1.57094790102504,-5.14178310865033,0.0545580297335201,3.08008804776754,"Resting"
1.55086405593501,-5.11815185200682,0.0310128541761681,3.00757335036507,"Resting"
1.55612559867474,-5.12346475879012,0.00747735317409219,-3.06547898761531,"Resting"
1.25939954498784,-4.86471129453523,0.393700020574682,-3.06848148836946,"Resting"
3.23027002930809,-6.38646175059735,2.48999094706988,-3.08195719735464,"Resting"
2.51671045994573,-6.56196713734107,0.734826101744255,-2.2429133458606,"Resting"
1.82043041929302,-6.49800330850036,0.699211889495093,-0.332778399752044,"Resting"
1.91732272951272,-6.63628538389552,0.168849199451173,2.27359049438049,"Resting"
1.71218266609211,-6.50942178031778,0.241198713787913,-2.73583927946453,"Exploratory"
3.04504944900443,-6.11058565145415,1.39125990335306,-2.29698402347303,"Exploratory"
-0.780917666540085,-5.93487543358599,3.82999979763593,2.80494732472058,"Exploratory"
-1.28557622471891,-5.43764010377945,0.708465407448344,-0.732095650379544,"Exploratory"
0.443989701681708,-8.07462517079487,3.15358344386641,2.92928846379955,"Exploratory"
1.60048337095691,-8.99745431676683,1.47955778519427,0.316800947528217,"Exploratory"
2.51027830892105,-7.17965133986157,2.03276523287634,1.78024794043818,"Exploratory"
3.20763230179686,-6.93915550655141,0.737659025037568,-0.7746590397727,"Exploratory"
6.11361164747666,-6.84494590039715,2.90750604597984,-0.299688678344946,"Exploratory"
9.69099508294522,-4.12437999747213,4.49434656835931,0.617773375986508,"Exploratory"
9.33001162202312,-3.80834076797129,0.479781047606908,1.77230109294008,"Exploratory"
8.98469192573482,-3.427843472845,0.513832544943456,-0.114716170937551,"Exploratory"
9.94002108931894,-3.51263077520305,0.959084301526979,-2.39628616538297,"Exploratory"
11.9568797804328,-3.18488344446087,2.04331527002816,0.24961565939129,"Exploratory"
8.94898968501425,-0.13792703220569,4.28151213992208,2.18864683660005,"Exploratory"
12.0117834944457,-2.82202870237575,4.07248176115023,-3.0693407169209,"Exploratory"
12.9374270380437,-2.18776809462793,1.12209736134849,1.32032917154681,"Exploratory"
8.99740142835759,-1.42210316043083,4.01373200356491,2.34892401262777,"Exploratory"
8.84113531536298,-2.49665580048096,1.08585564156068,1.618322004533,"Exploratory"
7.13901983261274,-3.9470358144747,2.236246699631,-0.720669841785897,"Exploratory"
6.23876095928843,-5.12631673063983,1.48363388955309,0.213061988669896,"Exploratory"
9.02730600779292,-4.54453187599183,2.84858861625134,2.42849955858295,"Exploratory"
7.48323119621529,-4.47632937474335,1.54558034567118,2.89176750579247,"Exploratory"
7.46727507366374,-4.95443570044021,0.478372508112907,1.58157689488883,"Exploratory"
7.3839737466755,-4.67539177262269,0.291212336156672,-2.81812927576747,"Exploratory"
10.455499597658,-5.82348644412946,3.27908408370329,-2.21860479194343,"Exploratory"
10.2604106235199,-5.97318984901301,0.245908148022766,-2.12936734209116,"Exploratory"
9.90399049410608,-5.94267973573366,0.357723602329659,-0.739912393258261,"Exploratory"
9.77178128095973,-5.83548153312518,0.170207904291393,-0.595911895402378,"Exploratory"
9.69421611476941,-7.64700611554785,1.8131843998137,2.20931011559428,"Exploratory"
10.7529705561794,-11.5576799208554,4.05146030200523,0.30718781000531,"Exploratory"
10.9816539922756,-11.6204465401317,0.237140807201418,1.03852709077617,"Exploratory"
11.0053603529856,-10.4988371981917,1.12185984305755,1.81753635591321,"Exploratory"
8.99469202301562,-10.8389451013861,2.03923037417538,1.7594947417213,"Exploratory"
4.15318730759791,-13.3904265944201,5.47267993936305,0.317449406447705,"Exploratory"
4.1792602128324,-13.1734345361665,0.218552853407302,-2.17539401448682,"Exploratory"
6.72665690696765,-16.93957488347,4.54676181835806,-2.4273028418549,"Exploratory"
4.55684684009591,-16.9305007913376,2.16982904060343,-2.16968534680075,"Exploratory"
0.270072293939663,-16.6168149973141,4.29823624140707,-0.0688631074191202,"Exploratory"
0.823172270575731,-17.6791100820487,1.19766039894705,2.12388407058232,"Exploratory"
-1.25863645966721,-20.0351281599011,3.14400203124664,-1.20373019870872,"Exploratory"
-0.741578488764101,-18.6340285900722,1.4934620684333,-2.77143799822549,"Exploratory"
-1.23245166859709,-18.7914184141257,0.515488152526256,2.23460564130017,"Exploratory"
0.446340046853305,-18.181384362253,1.78619236598666,-3.10332732775395,"Exploratory"
1.0422471164289,-18.3407119193733,0.616839124916772,-0.609800516342045,"Exploratory"
1.34531368870893,-18.6739745916599,0.450459050273353,-0.571557437101433,"Exploratory"
1.03387018740146,-17.8221549209098,0.906969572799166,2.75413559065362,"Exploratory"
0.913782917512496,-16.4491365566287,1.37825991055476,-0.263282847198807,"Exploratory"
3.21685045519061,-18.3873961743158,3.01014458600629,-2.35763323062452,"Exploratory"
2.49038614846115,-16.8820449911969,1.67147616598901,2.72001415729039,"Exploratory"
0.475650499451867,-27.4888141054747,10.7964212023701,2.50425962614513,"Transit"
-8.66287019054442,-25.8374698627898,9.2865223958885,-1.56185679509557,"Transit"
-14.1016950921741,-14.0781839127567,12.9561422640087,-0.95881296610258,"Transit"
-4.35066220046571,-13.8446281369474,9.75382954308681,-1.98006004169304,"Transit"
4.7811193639029,-15.3020217605694,9.24734722574622,-0.182208410447591,"Transit"
16.0653005007449,-14.1067438264991,11.3473095167416,0.263792662430295,"Transit"
26.579815572677,-12.1772768632981,10.6900827854592,0.0759543598839395,"Transit"
34.1015008570639,-8.82609536305313,8.23445000986388,0.237649522861376,"Transit"
44.4710620590385,-4.40639178541762,11.2721594752586,-0.0162327938796061,"Transit"
49.7796371522843,-0.966894197146514,6.32543383337079,0.172004390690774,"Transit"
55.8007899699812,9.78895898948793,12.3265023030255,0.485551362365682,"Transit"
67.6416962611194,19.8522502892875,15.5395268132636,-0.356036873189425,"Transit"
77.573197813921,22.7677512588621,10.350597518834,-0.418882558258746,"Transit"
85.4666275491026,25.1438370587032,8.24330132364783,0.00685397486473445,"Transit"
90.2230461469426,26.5161434864728,4.95042854807296,-0.0115042670135663,"Transit"
96.9568499727035,27.6224140694715,6.82407126037243,-0.118057101644696,"Transit"
83.5268650325815,35.3054784934595,15.4723616308259,2.45912184152605,"Transit"
75.6175514085636,33.208628334033,8.18254377282288,0.778789151320823,"Transit"
58.7442037262353,23.5951561356103,19.419801999984,0.258724620844243,"Transit"
48.9489251122672,21.6479552988979,9.98694518978419,-0.321642978323291,"Transit"
35.86615701172,19.2380468717982,13.3028748697303,-0.0140688195164591,"Transit"
34.5190366782641,15.7335785521778,3.75446819084054,1.02164670800395,"Transit"
32.4434666241644,7.38673276138007,8.60103631574899,0.123264881442875,"Transit"
28.7766080989441,-4.61200425453058,12.5465350364539,-0.052867865183523,"Transit"
18.0157230797594,-4.25678194305637,10.7667464578062,-1.30720500576511,"Transit"
9.73210359970165,-4.08346397833207,8.28543244540009,0.0120786053959907,"Transit"
-0.779435168867415,-7.79818089980968,11.1486128773872,0.360615329851835,"Transit"
-11.3210630872354,-9.46681199140563,10.6728744436144,-0.182708200264813,"Transit"
0.683831791132649,0.426749794314792,15.556351302556,-2.60929930016359,"Transit"
5.72704389607097,7.72989718761658,8.87524366897536,0.277158085856396,"Transit"
1.87989465328884,19.7666361700339,12.636599330005,0.913713376901133,"Transit"
-2.60217547664083,29.6846906998366,10.883784190517,0.115085628189735,"Transit"
-9.22451021273189,40.6976397006315,12.8506950415511,0.116950082436928,"Transit"
-9.81015775635629,32.3826168202714,8.33562166525473,2.52988490362693,"Transit"
-9.89023107511139,27.6394204273423,4.74387223249871,0.053436225498978,"Transit"
-10.511904079319,22.0614244034126,5.61253213506491,-0.0941127940160715,"Transit"
-13.8350341612994,11.2926503974059,11.2698574584689,-0.1883253676223,"Transit"
-16.0294776393129,4.14844588378367,7.47363635124536,0.00130190220944355,"Transit"
-22.2291507311737,-6.90341592710443,12.6720004708377,-0.2132038858029,"Transit"
-21.2015634573815,2.38469884479871,9.34478526352025,-2.74055893100957,"Transit"
-21.2077436850935,11.5050333809262,9.1203366300863,0.110864171918286,"Transit"
-18.3474960225488,17.3933236358706,6.54621866557833,-0.452861856726058,"Transit"
-11.8803374874155,32.5589848473867,16.4870075969241,0.0490993172130066,"Transit"
-8.23225117432293,40.4449013565319,8.68885567476993,-0.0302040428855026,"Transit"
-6.49348708945127,55.0745854491668,14.7326493609647,0.314992092385815,"Transit"
-6.15246375007949,64.8260626233538,9.75743839317916,0.0833396502957234,"Transit"
-4.23869436789916,75.9919726162504,11.328727166705,-0.134787429409368,"Transit"
-3.35797259516632,82.5375411918794,6.60455439974769,0.0359955524302741,"Transit"
-3.94061940241651,87.7657672318007,5.26059168026857,0.244733684773466,"Transit"
1.97904587923019,95.5856893138495,9.80783454265249,-0.758949397284942,"Transit"
1.97281851555163,95.5711287548032,0.0158363486361527,-2.89777232148341,"Resting"
1.97685069979418,95.5757126272254,0.00610494849682882,2.82428190549123,"Resting"
1.9318491456012,95.5106527523242,0.0791070616440204,-3.02526743078027,"Resting"
1.94337221514436,95.518349673422,0.0138572625753806,2.76482206507199,"Resting"
1.88902234837041,95.4947223245085,0.0592634764001339,2.9627773908607,"Resting"
1.88914099298859,95.4947757577059,0.000130121681534196,-3.12851702326365,"Resting"
1.58613897312662,95.3879806935615,0.321271551442104,3.05729819428494,"Resting"
2.78877375744205,95.1501076366405,1.22593393608889,2.60745819914077,"Resting"
2.24885429962264,95.3005893443764,0.560497783488145,3.06505206735333,"Resting"
2.55122425866125,95.218785695184,0.313240209983009,-3.13399582414701,"Resting"
2.52686660138801,95.2199937767931,0.024387597852488,-2.92693310021592,"Resting"
2.67332085847645,95.2388699138148,0.147665696653572,-2.96385472005665,"Resting"
2.6714960398151,95.2380392082315,0.00200500247204059,-2.84258191262157,"Resting"
2.67150254996264,95.2380543061162,1.64416587752154e-05,-2.40509499010942,"Resting"
2.65600725328971,95.2550542380297,0.0230022151986757,1.14623493624586,"Resting"
3.24277916232911,94.456034289749,0.991329486592731,3.03588378964242,"Resting"
3.22970875284337,94.4789533492511,0.0263840651262424,3.02645763386779,"Resting"
3.27467091548899,94.4008536915227,0.0901174378634189,-3.13751470176009,"Resting"
3.26949413460383,94.4247971582969,0.0244967071562123,2.83216161204934,"Resting"
2.77770229088679,94.2516147005252,0.521393691203148,1.69645056577803,"Resting"
2.85765433512889,94.3123848978401,0.100425824667707,-2.83025474483813,"Resting"
2.78735707918869,94.2513590909946,0.0930905650099148,-3.07660097043603,"Resting"
2.82897231195825,94.2729189644419,0.0468684941247867,2.90468184770726,"Resting"
3.76591670580271,93.8143763805159,1.04313282875676,-0.933137423563927,"Resting"
3.71365341278092,93.8927759770613,0.0942228663115873,2.61390494061316,"Resting"
3.79469242396989,93.729474592132,0.18230376752645,3.01426401185939,"Resting"
3.79452121560318,93.7305864367055,0.00112494918133555,2.83373193055341,"Resting"
3.80612262011101,93.4801409476845,0.250714051376279,3.03509681232446,"Resting"
3.80181549342184,93.5256988379076,0.045761039126056,-3.09362097214464,"Resting"
3.1901976700298,92.2827711347733,1.38526013337194,2.59004075444227,"Resting"
2.96315318095649,91.9635630225253,0.391718034999036,-0.160962285260899,"Resting"
2.99217568388372,92.0071962421569,0.0524038503507079,-3.11028988525839,"Resting"
2.94683799604639,92.008073608045,0.0453461763474745,2.13839669494971,"Resting"
2.94683799677232,92.0080736079373,7.33873298559238e-10,3.01362432552019,"Resting"
2.94008402541959,92.00817246743,0.0067546948289873,-3.00891113399433,"Resting"
2.98941476624191,92.0008237671247,0.0498750978571091,3.00834837280578,"Resting"
2.59261392839743,92.2189653726337,0.452809744780418,2.78682120857901,"Resting"
2.2214907468173,92.2017528128661,0.371522123324994,0.548998347688496,"Resting"
2.23062962984308,92.2008688633384,0.00918153308148937,2.99882215603892,"Resting"
2.23055106677549,92.2008790013141,7.92144818890618e-05,3.10968340788717,"Resting"
2.2515606381679,92.2018214293452,0.0210306980551405,-2.96843230838715,"Resting"
2.05592254083771,92.1874263880536,0.196166975662986,-3.11297209212887,"Resting"
2.05777451762467,92.1857138807326,0.00252239952103704,2.32185448137575,"Resting"
2.00196010326834,92.2294398575424,0.070902820098436,-3.05984949542474,"Resting"
2.00222123325232,92.2292736154065,0.000309556644735707,-3.0439611642552,"Resting"
1.94465632287089,92.2938781916142,0.0865301691562133,2.86555194279771,"Resting"
1.95599049715112,92.2408036271616,0.054271289817446,2.62414460416277,"Resting"
1.94785789165548,92.2910123358211,0.0508630877690034,3.09178235753191,"Resting"
2.28093042838226,92.6885438418415,0.51862184007281,-0.857980402867565,"Resting"
1.98444423942288,91.9426415167637,0.802667016140708,-2.822531376307,"Resting"
-1.41589399160168,85.9759741709462,6.86756283560707,-0.139646974512813,"Transit"
-11.8305827836162,90.7431722766844,11.4539041559578,-1.48208169285611,"Transit"
-22.783718571101,93.3830392971958,11.2667689008457,0.192765908251915,"Transit"
-35.1642012546885,95.3425747960982,12.5345973549241,0.0795302012020345,"Transit"
-53.678125336908,101.383276634918,19.4744823712392,-0.158414119670239,"Transit"
-61.8261142764135,105.092472429505,8.95253356323705,-0.111805193540334,"Transit"
-68.9888930274395,105.240342908558,7.16430492893236,0.406551974980851,"Transit"
-80.2653700440381,104.417550068531,11.3064548804423,0.0934776978529628,"Transit"
-88.6712327892352,108.369392448451,9.28846524926609,-0.512303128877646,"Transit"
-97.6123379582693,113.81425941416,10.4685212861224,-0.107522382670451,"Transit"
-102.335044431717,121.667017252952,9.16350162923841,-0.48235346362683,"Transit"
-106.481899172577,124.921941350054,5.27171083422534,0.36386844038541,"Transit"
-113.656514688179,131.359317404673,9.63923846915809,-0.065815806480984,"Transit"
-119.81135520629,135.510093126404,7.4236783938615,0.137958084555412,"Transit"
-128.027061348648,136.920771183101,8.33593665986209,0.423285090376589,"Transit"
-141.595668915513,145.846505027814,16.2411771731678,-0.411807797230807,"Transit"
-147.045843231353,151.331453996888,7.73233892599086,-0.206723617259814,"Transit"
-160.102286043599,158.988624030284,15.1361471923928,0.258169068683813,"Transit"
-164.210940494349,161.145100548085,4.64019744919258,0.0470703729551048,"Transit"
-172.614512585992,161.144870843804,8.40357209478196,0.483366133061561,"Transit"
-182.400526661118,159.921394093631,9.86219888446726,0.124350297704646,"Transit"
-196.468255410161,157.677300597006,14.2455939777263,0.0338102286925305,"Transit"
-191.245705211322,147.597633554115,11.3523001314674,1.8906524890383,"Transit"
-183.530570057522,141.353494737283,9.92535037191507,0.412344375649645,"Transit"
-177.747597187,130.241487430195,12.5267506406879,-0.410534166316231,"Transit"
-175.427007858294,126.085214913659,4.76022437120508,0.0293651148539242,"Transit"
-174.486056155512,118.142243917966,7.99851100801824,-0.391305438471672,"Transit"
-173.433216217014,104.098354326262,14.0832988607102,-0.0430860501197872,"Transit"
-171.330818584095,92.2716486220354,12.0121206962505,0.10110128998278,"Transit"
-170.419680724533,82.2063186637099,10.106485015528,-0.0856527923639083,"Transit"
-162.830918773551,71.2343276009439,13.3406857331279,0.514822604868099,"Transit"
-165.805756222998,62.1670768970361,9.54278225561845,-0.922119448224442,"Transit"
-171.436583717937,59.1279285648062,6.39864367370598,-0.758848643289008,"Transit"
-180.380086544551,61.680022287287,9.30050671619451,-0.772896770629791,"Transit"
-190.864838386998,63.6855445414366,10.6748368001379,0.0889726157527191,"Transit"
-198.644607674661,66.7524986871243,8.36247678029826,-0.186518251783629,"Transit"
-202.753225793724,69.8138559571946,5.1237341054447,-0.264846570288693,"Transit"
-206.472170934138,72.7998503038449,4.76935165359396,-0.0361536674962872,"Transit"
-204.212941325001,79.9688887811808,7.51659704363114,-1.1995663734016,"Transit"
-201.351314045215,87.0740138906751,7.65974630846089,-0.0775939404618962,"Transit"
-197.241060318256,90.5225019494688,5.3652824335373,-0.489845775261281,"Transit"
-189.241990701806,97.4156744301439,10.5594006258474,0.0132031517137313,"Transit"
-184.021329841215,99.4701858688086,5.61037584061087,-0.336353781951241,"Transit"
-172.90007076144,105.062781726393,12.4482742557256,0.0910239530198471,"Transit"
-165.266945057142,110.58445398827,9.42090614459048,0.160302949765231,"Transit"
-165.830914604999,101.45012383829,9.15172382339776,-2.25870719246975,"Transit"
-168.315227241896,93.6251323911412,8.209890402788,-0.24575586465417,"Transit"
-171.529697741385,80.1581350631194,13.8453182565455,0.0731110703308255,"Transit"
-178.113323878161,70.0210314280707,12.0873902566498,-0.341686049573864,"Transit"
-184.593550282752,61.1627138929943,10.9755694069603,-0.055588272393174,"Transit"
-189.770690944518,54.8065810750307,8.19775639009286,-0.0519441551007169,"Transit"
-193.999566922829,50.9018034194307,5.75592569267616,-0.141696931509372,"Transit"
-207.041836929949,38.8070493009494,17.7871831419463,0.00214931782716959,"Transit"
-209.865195211432,31.6128634192144,7.72836738817281,0.449093498213699,"Transit"
-212.710617375848,27.0824040009374,5.34990559116746,-0.186819329537911,"Transit"
-211.12095826242,21.7678043263138,5.54725029166836,0.851441863961668,"Transit"
-207.567708589478,10.1606433922836,12.1388536603231,0.00642546750924896,"Transit"
-206.772078494941,4.78417247105847,5.43502224596294,-0.150149696605983,"Transit"
-205.314646000406,-1.71085165237425,6.65653422135729,0.0738183750657929,"Transit"
-203.597687097653,-15.1660133762427,13.5642664707383,-0.0938157766079772,"Transit"
-195.590115208884,-29.2878548209546,16.2341496033329,0.388907382238173,"Transit"
-200.109272377541,-31.0462990983885,4.84921723496323,-1.71554136502208,"Transit"
-208.468966557132,-38.832545654315,11.4241026871247,0.378814182144731,"Transit"
-205.82546321482,-47.9730200971363,9.51506084902682,1.10242697385247,"Transit"
-199.645104746715,-56.3132336003559,10.3805583700285,0.356209113358835,"Transit"
-192.745198661577,-59.1197119321394,7.44882706273192,0.5467555064377,"Transit"
-181.52643101172,-62.4734267517719,11.7093189670839,0.0958223894610461,"Transit"
-172.483846418748,-64.2415390429015,9.21382424377046,0.0973866177606547,"Transit"
-165.381728213958,-65.1402502073837,7.15875441344217,0.0672232080488596,"Transit"
-162.032232691372,-56.9805452690639,8.82042543964113,1.3071500485515,"Transit"
-151.124833637351,-57.0293330925254,10.9075081652673,-1.18575065099338,"Transit"
-137.412094392835,-53.6611341689071,14.1203392868992,0.245330182571627,"Transit"
-131.769193137784,-52.0425200911371,5.87045535772227,0.0384835035040335,"Transit"
-118.444478994715,-53.0629525657677,13.3637303710371,-0.355773558430341,"Transit"
-111.595371227991,-56.4508523618782,7.6412134002847,-0.382924370451597,"Transit"
-107.542863255316,-64.948133339867,9.41417043012705,-0.666426949149557,"Transit"
-99.085087976564,-68.1873823878028,9.05685911673738,0.760026350451067,"Transit"
-91.3643007856662,-70.1734249102505,7.97213395196681,0.113983046127661,"Transit"
-79.6169986975744,-77.2503886941501,13.7143181656075,-0.290431958388894,"Transit"
-76.0891109408051,-88.2038590055983,11.507584624418,-0.717001588841043,"Transit"
-83.4963635317222,-94.6363462800924,9.81041709012296,-1.16730249088026,"Transit"
-99.3827025473993,-94.3645254026631,15.8886643211577,-0.732190623185224,"Transit"
-104.815893406429,-94.4246714161331,5.43352376028472,0.0281783406356648,"Transit"
-114.930066613099,-99.1239041046348,11.1525462346146,0.423874352340537,"Transit"
-119.382340969002,-103.771364443292,6.43596414996346,0.371900500303445,"Transit"
-116.254506919898,-111.916244255845,8.72481592927152,1.13061087956623,"Transit"
-115.689654753849,-121.745566902088,9.84553917535492,-0.309256162838175,"Transit"
-121.136582765255,-146.015458263808,24.8736135587714,-0.278176164765644,"Transit"
-124.865346412888,-151.20413995192,6.38953018620778,-0.402349645901246,"Transit"
-129.609918328061,-156.500365632657,7.11062368006852,-0.10738920313993,"Transit"
-137.57612018491,-163.495854471788,10.6017562753755,-0.119675144195463,"Transit"
-140.679288830758,-169.769391325067,6.99906567293295,0.390833458698788,"Transit"
-147.582775453413,-178.386612868503,11.0414960344078,-0.216073802502081,"Transit"
-157.805722041944,-189.962366488825,15.4436624163551,-0.0479909784518977,"Transit"
-160.502577087918,-193.989838663914,4.84701550029608,0.133377726254669,"Transit"
-165.092742945571,-205.940784647299,12.8021378097,0.223330103973412,"Transit"
-165.28508017985,-220.987676127548,15.0481207075866,0.353928924175165,"Transit"
-165.170223336833,-226.726630664195,5.74010376805944,0.0327927034484355,"Transit"
-165.943741735596,-240.474707689789,13.7698203552145,-0.0762153717122587,"Transit"
-165.413474203592,-248.380821809584,7.92387683717456,0.123174758016877,"Transit"
