"x","y","dist","rel.angle","behav_fine","behav_coarse","dt","id","obs","time1","SL","TA","tseg"
60.9091082905064,-347.918553900345,2.4716908182386,1.37408901762591,"Exploratory","Exploratory",3600,1,967,967,1,6,7
65.4677958869004,-353.77313539092,7.42009144359395,-2.05892103985705,"Exploratory","Exploratory",3600,1,968,968,3,2,7
64.9921896680169,-353.406232941664,0.600681848161129,-2.88946775047617,"Resting","Exploratory",3600,1,969,969,1,1,7
60.8403910396988,-353.197015321237,4.15706673783352,0.606733684139031,"Exploratory","Exploratory",3600,1,970,970,2,5,7
59.3752125935557,-354.216036484216,1.7846994171684,0.658044090406264,"Exploratory","Exploratory",3600,1,971,971,1,5,7
59.3837276000302,-356.956313841786,2.74029058709931,0.966209033135931,"Exploratory","Exploratory",3600,1,972,972,2,6,7
58.7685767191199,-355.950571504596,1.17895218524771,-2.59576659084053,"Exploratory","Exploratory",3600,1,973,973,1,1,7
57.8841503057617,-356.074008687447,0.892998778697761,1.16053465169223,"Exploratory","Exploratory",3600,1,974,974,1,6,7
57.9508236943487,-356.060855732997,0.0679583766465906,-3.0854909362296,"Resting","Exploratory",3600,1,975,975,1,1,7
55.7770061040371,-350.197863744809,6.25301191183098,1.73107931723259,"Transit","Exploratory",3600,1,976,976,3,7,7
56.4328259420152,-350.18990628739,0.655868112515108,-1.91371975689794,"Exploratory","Exploratory",3600,1,977,977,1,2,7
56.4938505666459,-350.204952199245,0.0628520825022699,-0.253866475083398,"Exploratory","Exploratory",3600,1,978,978,1,4,7
56.955311197872,-354.684328831163,4.50308349075896,-1.22640605945505,"Exploratory","Exploratory",3600,1,979,979,2,3,7
59.5025876303839,-355.486564702174,2.67061783420376,1.16303449049484,"Exploratory","Exploratory",3600,1,980,980,2,6,7
59.2508374193145,-356.703385444794,1.24259039447647,-1.4697046952141,"Exploratory","Exploratory",3600,1,981,981,1,3,7
58.0348057315373,-356.100812514198,1.3571393452278,-1.82684335295843,"Exploratory","Exploratory",3600,1,982,982,1,2,7
58.3304150539875,-356.646755340823,0.620836887968735,2.52712413096655,"Exploratory","Exploratory",3600,1,983,983,1,8,7
58.3088506359343,-356.560123367947,0.089275544526088,2.88928707783083,"Resting","Exploratory",3600,1,984,984,1,8,7
57.8737822715335,-356.497615873068,0.43953574213988,1.18413821169811,"Exploratory","Exploratory",3600,1,985,985,1,6,7
53.4355905100518,-353.47822823019,5.36789044687464,-0.454698667567479,"Exploratory","Exploratory",3600,1,986,986,3,4,7
53.2575293116724,-353.163624731406,0.361498481069347,-0.458367652944018,"Exploratory","Exploratory",3600,1,987,987,1,4,7
49.9205475214853,-342.672984844222,11.0085863175349,-0.207063061912351,"Transit","Exploratory",3600,1,988,988,5,4,7
50.0365315792241,-343.03812064626,0.383114154762108,3.14118849906371,"Exploratory","Exploratory",3600,1,989,989,1,8,7
50.4290121606762,-342.573191145033,0.608440997901916,2.13292517348912,"Exploratory","Exploratory",3600,1,990,990,1,7,7
51.5729466405265,-342.334353551163,1.16860151053982,-0.663866056708815,"Exploratory","Exploratory",3600,1,991,991,1,4,7
51.6698392866252,-343.926384328506,1.59497654555663,-1.71583952828929,"Exploratory","Exploratory",3600,1,992,992,1,2,7
53.0926076416337,-344.199967477863,1.44883316210855,1.32003970248355,"Exploratory","Exploratory",3600,1,993,993,1,6,7
51.9201026373492,-342.675110514073,1.92352716255575,2.4162721864524,"Exploratory","Exploratory",3600,1,994,994,1,8,7
51.9230579167909,-342.678675346012,0.00463051868925642,-3.10491689282168,"Resting","Exploratory",3600,1,995,995,1,1,7
51.9230350907782,-342.678646535863,3.67566529369028e-05,3.11943402704753,"Resting","Exploratory",3600,1,996,996,1,8,7
53.0648806573706,-341.196168946808,1.87124319637937,-1.32634419037078,"Exploratory","Exploratory",3600,1,997,997,1,3,7
52.7128713468574,-341.168958944428,0.353059398568481,2.14997239694583,"Exploratory","Exploratory",3600,1,998,998,1,7,7
51.5592438426363,-341.497326646365,1.19945061014218,0.354451193846386,"Exploratory","Exploratory",3600,1,999,999,1,5,7
52.8854215212391,-343.351680026167,2.27977492143612,1.91432552347912,"Exploratory","Exploratory",3600,1,1000,1000,1,7,7
52.3079274601702,-343.135919213267,0.616483672900898,-2.54918745935739,"Resting","Exploratory",3600,1,1001,1001,1,1,7
53.3273493771685,-346.869740954343,3.87048392826936,2.19488071528326,"Exploratory","Exploratory",3600,1,1002,1002,2,7,7
54.5864268701029,-348.218585758341,1.84517165556124,0.484462784802432,"Exploratory","Exploratory",3600,1,1003,1003,1,5,7
54.6748301785128,-349.127477702601,0.913181094459902,-0.654030808722687,"Exploratory","Exploratory",3600,1,1004,1004,1,4,7
54.705576961734,-348.914871081953,0.214818387998112,2.90101027421112,"Resting","Exploratory",3600,1,1005,1005,1,8,7
54.9026947831114,-349.250953905984,0.389624306368959,-2.46752470797707,"Exploratory","Exploratory",3600,1,1006,1006,1,1,7
57.1823845933993,-346.492281460906,3.57872313686914,1.92053126585891,"Exploratory","Exploratory",3600,1,1007,1007,2,7,7
58.3136842682461,-351.194964495876,4.83684470307903,-2.21489787895276,"Exploratory","Exploratory",3600,1,1008,1008,2,2,7
59.7390659116689,-350.219036674272,1.72746865163684,1.93508617283778,"Exploratory","Exploratory",3600,1,1009,1009,1,7,7
59.6675903777528,-350.300545211252,0.108408457000381,-2.89107499125551,"Resting","Exploratory",3600,1,1010,1010,1,1,7
60.5689107154761,-349.997492884979,0.950904339906471,2.61506292942191,"Exploratory","Exploratory",3600,1,1011,1011,1,8,7
55.4041936473245,-350.512841402835,5.19036477416688,2.91668931152,"Exploratory","Exploratory",3600,1,1012,1012,3,8,7
53.9682903100603,-349.58789349658,1.70802430405787,-0.67171037266749,"Exploratory","Exploratory",3600,1,1013,1013,1,4,7
54.3309326386547,-346.968340563807,2.6445353138291,-1.13610167126338,"Exploratory","Exploratory",3600,1,1014,1014,2,3,7
52.8647764244123,-345.969231717165,1.7742132149208,1.11019274546977,"Exploratory","Exploratory",3600,1,1015,1015,1,6,7
53.3279148811761,-346.418682181311,0.645370397411094,2.9693584146567,"Exploratory","Exploratory",3600,1,1016,1016,1,8,7
54.3609652545105,-347.861545686626,1.77455576661195,-0.179030695929955,"Exploratory","Exploratory",3600,1,1017,1017,1,4,7
54.3566063603452,-347.855034886527,0.007835207480883,3.11017963647264,"Resting","Exploratory",3600,1,1018,1018,1,8,7
59.4277459201694,-349.050364384508,5.2101121911103,-2.39223551784581,"Exploratory","Exploratory",3600,1,1019,1019,3,1,7
59.2542248077303,-348.382578683154,0.689961824592204,2.05650645406844,"Exploratory","Exploratory",3600,1,1020,1020,1,7,7
59.1217707926206,-350.806960104065,2.42799698108882,2.83278942653588,"Exploratory","Exploratory",3600,1,1021,1021,1,8,7
59.7388431447089,-349.791022641363,1.18865773704334,2.65033542037703,"Exploratory","Exploratory",3600,1,1022,1022,1,8,7
58.8011676960496,-348.713407794841,1.42845686125361,1.26190773847106,"Exploratory","Exploratory",3600,1,1023,1023,1,6,7
58.9944362085102,-348.876062053294,0.252604682659418,-2.9864625373387,"Resting","Exploratory",3600,1,1024,1024,1,1,7
61.2884225392811,-345.698555184877,3.91904620853104,1.64508885863419,"Exploratory","Exploratory",3600,1,1025,1025,2,7,7
65.8119137987322,-337.84393893944,9.06404818706343,0.102790971389756,"Transit","Exploratory",3600,1,1026,1026,4,5,7
64.7200319740539,-337.527063886905,1.13693259166133,1.81085727175969,"Exploratory","Exploratory",3600,1,1027,1027,1,7,7
59.2514375339855,-328.809730846906,10.2906472332996,-0.728076239971074,"Transit","Exploratory",3600,1,1028,1028,5,4,7
60.4758144133736,-330.710418423187,2.26090955268231,-3.12959164169948,"Exploratory","Exploratory",3600,1,1029,1029,1,1,7
60.3124346319345,-328.961780436388,1.75625390016893,2.66248482921439,"Exploratory","Exploratory",3600,1,1030,1030,1,8,7
61.3107927471196,-329.044103544565,1.00174648504289,-1.74623082191151,"Exploratory","Exploratory",3600,1,1031,1031,1,2,7
63.1748562802204,-326.831658470914,2.8930340577595,0.952924143858397,"Exploratory","Exploratory",3600,1,1032,1032,2,6,7
61.4810092905898,-328.431079753129,2.32964934320212,3.02767455127786,"Exploratory","Exploratory",3600,1,1033,1033,1,8,7
61.0475664678277,-328.917276686772,0.651352545775358,0.0859655765141767,"Exploratory","Exploratory",3600,1,1034,1034,1,5,7
57.8149379099186,-326.340326704313,4.13407288342934,-1.51571134611292,"Exploratory","Exploratory",3600,1,1035,1035,2,3,7
46.8994358562406,-319.145262461554,13.0735280066734,0.0902243110837609,"Transit","Exploratory",3600,1,1036,1036,5,5,7
47.2320412631382,-320.817216356432,1.70471586585428,2.34995269273357,"Exploratory","Exploratory",3600,1,1037,1037,1,7,7
45.8046090155443,-321.399228381302,1.54152548424074,-1.38000950560942,"Exploratory","Exploratory",3600,1,1038,1038,1,3,7
47.9866870345255,-321.103718796968,2.2019969108411,2.8890440965344,"Exploratory","Exploratory",3600,1,1039,1039,1,8,7
61.0647793871787,-315.84154579951,14.0970551619729,0.247937076814083,"Transit","Exploratory",3600,1,1040,1040,5,5,7
60.6951500683144,-312.899234221881,2.96543812162946,1.3132232108236,"Exploratory","Exploratory",3600,1,1041,1041,2,6,7
60.1654281309069,-315.004352571746,2.17074378909823,2.77010473564975,"Exploratory","Exploratory",3600,1,1042,1042,1,8,7
57.896438237857,-312.167211043425,3.63286212048908,-2.22049007934179,"Exploratory","Exploratory",3600,1,1043,1043,2,2,7
55.8499262198544,-310.691869500921,2.52286426643725,0.271591785939457,"Exploratory","Exploratory",3600,1,1044,1044,2,5,7
54.8646155335626,-309.684051016792,1.40944501328461,-0.172071302043265,"Exploratory","Exploratory",3600,1,1045,1045,1,4,7
54.4659348998267,-307.530696827139,2.18994988842528,-0.591034940531918,"Exploratory","Exploratory",3600,1,1046,1046,1,4,7
55.0487445857631,-300.081038685548,7.47242086318752,-0.261145064060786,"Transit","Exploratory",3600,1,1047,1047,3,4,7
55.3427677363634,-299.307151556885,0.827859227766385,-0.285012027323521,"Exploratory","Exploratory",3600,1,1048,1048,1,4,7
55.4277504732599,-298.438400405628,0.872897833874078,0.2655745990709,"Exploratory","Exploratory",3600,1,1049,1049,1,5,7
54.1219443985329,-291.429172105823,7.12982544411664,0.281698122457852,"Transit","Exploratory",3600,1,1050,1050,3,5,7
55.0219151795819,-291.838771844916,0.988796922025157,-2.18209115690111,"Exploratory","Exploratory",3600,1,1051,1051,1,2,7
54.2883703385964,-293.145559257613,1.49859313214779,-1.65519177966712,"Exploratory","Exploratory",3600,1,1052,1052,1,2,7
52.5472650880491,-293.556649895331,1.78897820162872,-0.827430011746929,"Exploratory","Exploratory",3600,1,1053,1053,1,3,7
52.5917593786838,-293.634120775985,0.0893391249589996,1.86026853533144,"Exploratory","Exploratory",3600,1,1054,1054,1,7,7
63.0074997737063,-305.52087991809,15.8045148890722,0.198201108950775,"Transit","Exploratory",3600,1,1055,1055,5,5,7
62.7278621749436,-306.310387698735,0.837567741942316,-1.05994072824869,"Exploratory","Exploratory",3600,1,1056,1056,1,3,7
64.4389572837726,-300.776060644082,5.79280781826295,-3.10104396279121,"Exploratory","Exploratory",3600,1,1057,1057,3,1,7
64.113075915205,-295.260232854116,5.52544612451714,0.358868585430213,"Transit","Exploratory",3600,1,1058,1058,3,5,7
61.7290222821724,-296.349445413839,2.62108674511824,1.94033956432548,"Exploratory","Exploratory",3600,1,1059,1059,2,7,7
61.7261471574387,-296.279797972698,0.069706760072286,-1.95809440125713,"Exploratory","Exploratory",3600,1,1060,1060,1,2,7
61.0431890223189,-287.217026429826,9.088468509744,0.0339587721584483,"Transit","Exploratory",3600,1,1061,1061,4,5,7
61.2719399201711,-286.62924363701,0.630726236015927,-0.446357044311102,"Exploratory","Exploratory",3600,1,1062,1062,1,4,7
60.8563589530282,-289.295934423431,2.69887889513992,-2.92504998782144,"Exploratory","Exploratory",3600,1,1063,1063,2,1,7
60.9871054070518,-289.359245016202,0.145268256672929,1.27444675457712,"Exploratory","Exploratory",3600,1,1064,1064,1,6,7
62.4618178016274,-287.695517762383,2.22323301113835,1.29649872757603,"Exploratory","Exploratory",3600,1,1065,1065,1,6,7
61.2688580135704,-288.046810542934,1.24360752393523,2.58241858981414,"Exploratory","Exploratory",3600,1,1066,1066,1,8,7
62.9190650287954,-289.079927793432,1.94692435558616,2.2958592120944,"Exploratory","Exploratory",3600,1,1067,1067,1,7,7
63.9266431162687,-289.678921548189,1.1721804982997,0.0229990617746676,"Exploratory","Exploratory",3600,1,1068,1068,1,5,7
62.2601561848982,-287.271480884298,2.92795991136908,2.71264124912774,"Exploratory","Exploratory",3600,1,1069,1069,2,8,7
62.3274422728717,-287.863126809037,0.5954597533802,2.64934534082767,"Exploratory","Exploratory",3600,1,1070,1070,1,8,7
55.2647382351414,-282.717890449708,8.7381488610537,-2.31364048524297,"Transit","Exploratory",3600,1,1071,1071,4,2,7
55.3393359794112,-282.853891557269,0.155116487543822,2.702097346069,"Exploratory","Exploratory",3600,1,1072,1072,1,8,7
55.1597449219655,-282.428953994331,0.46132947045505,3.03975629430238,"Exploratory","Exploratory",3600,1,1073,1073,1,8,7
52.3806379869774,-275.901516442686,7.0944257235329,0.00265135252948418,"Transit","Exploratory",3600,1,1074,1074,3,5,7
52.6658704753324,-277.125458348288,1.25673838196393,2.96803803892632,"Exploratory","Exploratory",3600,1,1075,1075,1,8,7
53.381724920733,-275.042619362828,2.20242271745187,2.5815910741105,"Exploratory","Exploratory",3600,1,1076,1076,1,8,7
51.9991124914499,-274.728790082573,1.41778205192242,1.67863932823735,"Exploratory","Exploratory",3600,1,1077,1077,1,7,7
52.0448175232157,-274.750991623144,0.0508119900456209,2.91260512934431,"Resting","Exploratory",3600,1,1078,1078,1,8,7
71.2352603636758,-280.739767497259,20.1031970811448,0.149694688880191,"Transit","Exploratory",3600,1,1079,1079,5,5,7
72.8314816155979,-283.833439300207,3.48119627562796,-0.791965991168123,"Exploratory","Exploratory",3600,1,1080,1080,2,3,7
71.6863801229865,-283.761328455387,1.14736977575732,-2.11002317925485,"Exploratory","Exploratory",3600,1,1081,1081,1,2,7
70.100662912173,-281.628137118559,2.65800759069405,-0.868671697080092,"Exploratory","Exploratory",3600,1,1082,1082,2,3,7
70.8983260890683,-280.100434169255,1.72341023702672,-1.12043069091558,"Exploratory","Exploratory",3600,1,1083,1083,1,3,7
70.4322056223126,-280.581009131268,0.669492780874228,2.85265801039358,"Exploratory","Exploratory",3600,1,1084,1084,1,8,7
74.1589959025059,-277.863200432648,4.61253183347704,2.97102383424525,"Exploratory","Exploratory",3600,1,1085,1085,2,8,7
74.0303374181753,-277.992925000092,0.182705963200207,-2.98216506121728,"Resting","Exploratory",3600,1,1086,1086,1,1,7
69.2333813171375,-285.95239892477,9.29322403651745,0.238889945638526,"Transit","Exploratory",3600,1,1087,1087,4,5,7
67.5607923334905,-287.349902552984,2.17958030342748,-0.332378909692869,"Exploratory","Exploratory",3600,1,1088,1088,1,4,7
66.2919979676947,-287.259072135315,1.27204139376397,-0.767501211288985,"Exploratory","Exploratory",3600,1,1089,1089,1,4,7
69.2626210638526,-287.278311474466,2.97068539761413,-3.0766030401585,"Resting","Exploratory",3600,1,1090,1090,2,1,7
68.3755930559518,-284.704909673795,2.72198741997371,1.90921001055747,"Exploratory","Exploratory",3600,1,1091,1091,2,7,7
65.7579807988704,-271.042293773704,13.9111094870911,-0.142641729828346,"Transit","Exploratory",3600,1,1092,1092,5,4,7
62.3817343444613,-271.554839641861,3.41492948505152,1.53215985279067,"Exploratory","Exploratory",3600,1,1093,1093,2,6,7
64.1875226458738,-273.368687009676,2.55947527107562,2.20330897108538,"Exploratory","Exploratory",3600,1,1094,1094,2,7,7
63.7654304112586,-273.585713081133,0.474617920241886,-1.8790508147402,"Exploratory","Exploratory",3600,1,1095,1095,1,2,7
64.5234034616039,-274.078558633227,0.904112760261822,2.09014901436468,"Exploratory","Exploratory",3600,1,1096,1096,1,7,7
64.7790146167125,-276.098803717702,2.03635145885022,-0.868413803640653,"Exploratory","Exploratory",3600,1,1097,1097,1,3,7
66.1307671743256,-276.677140477914,1.47027493525085,1.0406647154511,"Exploratory","Exploratory",3600,1,1098,1098,1,6,7
65.984266842791,-276.623354206526,0.156061879168463,-3.08917992807093,"Resting","Exploratory",3600,1,1099,1099,1,1,7
68.1010880663487,-279.063878942394,3.23064901821362,2.63714743479306,"Exploratory","Exploratory",3600,1,1100,1100,2,8,7
67.2527435788655,-278.427535521896,1.06048164446816,-2.9288498985144,"Exploratory","Exploratory",3600,1,1101,1101,1,1,7
67.2828750624319,-278.448900672361,0.0369374600688088,-3.1148107037617,"Resting","Resting",3600,1,1102,1102,1,1,7
67.1773469994758,-278.372686222787,0.130172248944478,3.13289257068413,"Resting","Resting",3600,1,1103,1103,1,8,7
67.3784046400924,-278.445046937798,0.213682586860222,-2.86157660826561,"Resting","Resting",3600,1,1104,1104,1,1,7
69.1452479007882,-279.51074070274,2.06335607894087,-0.19727433329068,"Exploratory","Resting",3600,1,1105,1105,1,4,7
69.1272604729704,-279.503957408942,0.019223959900279,-2.95947288116551,"Resting","Resting",3600,1,1106,1106,1,1,7
62.1791343045665,-277.971781200559,7.11505595098124,0.143579048716844,"Transit","Resting",3600,1,1107,1107,3,5,7
64.0044205239576,-275.667762347095,2.93941706122451,-2.02373149928287,"Exploratory","Resting",3600,1,1108,1108,2,2,7
68.7206409375721,-271.011325597338,6.62760425751908,-0.121798550651963,"Transit","Resting",3600,1,1109,1109,3,4,7
68.7205676713586,-271.0114866952,0.0001769758714842,-2.77664886360871,"Resting","Resting",3600,1,1110,1110,1,1,7
68.4998578662215,-271.336819535818,0.393133915184418,-0.169257379675299,"Resting","Resting",3600,1,1111,1111,1,4,7
68.4999526795274,-271.336646874517,0.000196980932144852,-3.04767662491445,"Resting","Resting",3600,1,1112,1112,1,1,7
68.4384469789809,-271.393374461151,0.083671801014838,2.81797803036727,"Resting","Resting",3600,1,1113,1113,1,8,7
68.4852680240176,-271.364321428656,0.0551025312985575,2.95195077202463,"Resting","Resting",3600,1,1114,1114,1,8,7
66.8970240378407,-271.583174087191,1.60325152292922,2.72316002217972,"Exploratory","Resting",3600,1,1115,1115,1,8,7
66.9602795271817,-271.59027415839,0.0636527135542262,2.8928831200007,"Resting","Resting",3600,1,1116,1116,1,8,7
66.9687330605096,-271.586793018905,0.00914224030749009,0.502411136782603,"Resting","Resting",3600,1,1117,1117,1,5,7
67.1904096595184,-271.342716682651,0.329717716338658,0.442820100996936,"Resting","Resting",3600,1,1118,1118,1,5,7
67.023810938729,-271.504379094449,0.232141915984997,3.07849946118796,"Resting","Resting",3600,1,1119,1119,1,8,7
66.9908302943333,-271.238975622277,0.267444809157825,-2.21752559011921,"Resting","Resting",3600,1,1120,1120,1,2,7
66.9908538578747,-271.239121084371,0.000147358274531982,-3.10462903450365,"Resting","Resting",3600,1,1121,1121,1,1,7
67.0023792425245,-271.209176874474,0.0320856696620497,2.61357912588206,"Resting","Resting",3600,1,1122,1122,1,8,7
66.9878886762271,-271.263445988991,0.0561703952456648,-3.03510085630902,"Resting","Resting",3600,1,1123,1123,1,1,7
66.9911395181134,-271.24412336284,0.0195941790935806,-3.04734608601328,"Resting","Resting",3600,1,1124,1124,1,1,7
66.9911394417215,-271.244123688121,3.34131548690155e-07,3.0776037350711,"Resting","Resting",3600,1,1125,1125,1,8,7
66.9913276385631,-271.24345157019,0.000697968884882618,3.09924685816827,"Resting","Resting",3600,1,1126,1126,1,8,7
66.9729280016585,-271.690421777887,0.447348760148656,-2.90972069224192,"Resting","Resting",3600,1,1127,1127,1,1,7
66.9684607416909,-271.667131079201,0.0237152494590596,-2.91094767948392,"Resting","Resting",3600,1,1128,1128,1,1,7
66.9747230699564,-271.676107934357,0.0109453498708304,-2.7219766518703,"Resting","Resting",3600,1,1129,1129,1,1,7
67.2117831815761,-271.694310766032,0.237757943299708,0.885042022089988,"Resting","Resting",3600,1,1130,1130,1,6,7
66.0954071639647,-271.505601898186,1.13221307601592,3.05077392534522,"Exploratory","Resting",3600,1,1131,1131,1,8,7
66.0466465384647,-271.465857722204,0.0629062645817852,-0.516419095762314,"Resting","Resting",3600,1,1132,1132,1,4,7
66.0827156522716,-271.461387438409,0.0363450740544169,-2.33441165678289,"Resting","Resting",3600,1,1133,1133,1,2,7
66.0111494872949,-271.47241973474,0.0724115151878616,-3.11194927117665,"Resting","Resting",3600,1,1134,1134,1,1,7
65.9003161985499,-270.533607242692,0.945332170783926,-1.6062345723076,"Resting","Resting",3600,1,1135,1135,1,2,7
64.9797437377224,-262.886788266299,7.70203181721279,0.00229678542101615,"Transit","Resting",3600,1,1136,1136,4,5,7
64.9844501866077,-262.863414187007,0.0238432012081453,-0.318506259838244,"Resting","Resting",3600,1,1137,1137,1,4,7
64.9844474503953,-262.8634184651,5.07828027164686e-06,2.77126896995211,"Resting","Resting",3600,1,1138,1138,1,8,7
64.9844544138635,-262.863403013191,1.69484916345805e-05,-2.99597032834775,"Resting","Resting",3600,1,1139,1139,1,1,7
64.9844257841593,-262.863469216684,7.21287908604122e-05,-3.12635873736753,"Resting","Resting",3600,1,1140,1140,1,1,7
65.745036274792,-261.444220665115,1.610215752498,3.05778387302619,"Resting","Resting",3600,1,1141,1141,1,8,7
65.3603326704628,-262.427945470933,1.0562723875811,-3.02240294038503,"Resting","Resting",3600,1,1142,1142,1,1,7
65.3604092712727,-262.427850978672,0.000121640747878974,2.83317027388271,"Resting","Resting",3600,1,1143,1143,1,8,7
65.3602876576692,-262.427999979065,0.000192330408056478,3.13825890689114,"Resting","Resting",3600,1,1144,1144,1,8,7
65.6846893811837,-261.819055522292,0.689963643719006,-2.94653938826379,"Resting","Resting",3600,1,1145,1145,1,1,7
65.657280128305,-261.887376514541,0.0736140280461472,-3.03363297105408,"Resting","Resting",3600,1,1146,1146,1,1,7
65.65729248349,-261.887186661213,0.000190254924956155,-2.82505234853128,"Resting","Resting",3600,1,1147,1147,1,1,7
65.6149013306782,-262.155692710901,0.271831765170335,3.04999316096694,"Resting","Resting",3600,1,1148,1148,1,8,7
66.8096150648195,-265.860522346586,3.89269874714167,0.468531519144128,"Exploratory","Resting",3600,1,1149,1149,2,5,7
66.0315740476873,-263.772366878489,2.228394283623,-3.0968762891223,"Exploratory","Resting",3600,1,1150,1150,1,1,7
66.0315879184398,-263.772400984802,3.68189943261601e-05,-3.11199346066057,"Resting","Resting",3600,1,1151,1151,1,1,7
65.914940771772,-263.274856676865,0.511035121284361,2.9856176084656,"Resting","Resting",3600,1,1152,1152,1,8,7
65.915662465629,-263.275815516034,0.00120008940273008,-2.72666866643815,"Resting","Resting",3600,1,1153,1153,1,1,7
65.9148875363851,-263.273903670526,0.0020629271868466,2.88147516689962,"Resting","Resting",3600,1,1154,1154,1,8,7
65.9159255367323,-263.278768951924,0.00497477716079997,2.96669656964278,"Resting","Resting",3600,1,1155,1155,1,8,7
66.9617055478321,-262.244055649961,1.47115174230073,2.14067820335965,"Exploratory","Resting",3600,1,1156,1156,1,7,7
66.9615708714139,-262.244300454958,0.00027940512499464,-2.85382406955569,"Resting","Resting",3600,1,1157,1157,1,1,7
67.3306993140849,-261.727177758468,0.635351627379078,3.02460564212431,"Resting","Resting",3600,1,1158,1158,1,8,7
67.3080489304432,-261.765472433725,0.044491819834464,-3.05578516294044,"Resting","Resting",3600,1,1159,1159,1,1,7
67.3085107514462,-261.764420408817,0.00114892778173949,-3.02111880505584,"Resting","Resting",3600,1,1160,1160,1,1,7
66.6140377324602,-262.149627749596,0.794152044315282,2.49087674691693,"Resting","Resting",3600,1,1161,1161,1,8,7
66.6455806194187,-262.130160010732,0.0370667853225357,-3.09506013646908,"Resting","Resting",3600,1,1162,1162,1,1,7
66.67261170739,-262.134555968714,0.0273862038895979,-0.714173134284501,"Resting","Resting",3600,1,1163,1163,1,4,7
66.67107833471,-262.134142463093,0.00158814944940706,3.03940247863003,"Resting","Resting",3600,1,1164,1164,1,8,7
66.9515525657333,-262.134695668642,0.280474776592288,-2.88016019937696,"Resting","Resting",3600,1,1165,1165,1,1,7
66.9515522902922,-262.134695656481,2.75709440767884e-07,3.09944440082757,"Resting","Resting",3600,1,1166,1166,1,8,7
66.9552070425535,-262.137823386415,0.00481039589125613,2.47786277035671,"Resting","Resting",3600,1,1167,1167,1,8,7
66.8958558592547,-262.095021923293,0.0731746418121599,-3.05852610317112,"Resting","Resting",3600,1,1168,1168,1,1,7
66.9701275786941,-262.196330240399,0.125617130293961,2.82819402972176,"Resting","Resting",3600,1,1169,1169,1,8,7
74.2262815688439,-273.128038912072,13.1207478906921,-0.0466183178762947,"Transit","Resting",3600,1,1170,1170,5,4,7
74.2260576127597,-273.123066417221,0.00497753567272182,2.60060580566294,"Resting","Resting",3600,1,1171,1171,1,8,7
74.227936446885,-273.274397755861,0.151343001398847,3.10899882224493,"Resting","Resting",3600,1,1172,1172,1,8,7
74.3483476137819,-273.272744588363,0.120422514822742,1.57211008867264,"Exploratory","Resting",3600,1,1173,1173,1,7,7
74.3447679414928,-273.269599754971,0.00476487468475125,2.40704090392056,"Resting","Resting",3600,1,1174,1174,1,8,7
64.582264034217,-267.829340259634,11.1759968645389,0.212422730432731,"Transit","Resting",3600,1,1175,1175,5,5,7
64.6143871706486,-267.922524409158,0.0985656208664784,2.41116684589173,"Resting","Resting",3600,1,1176,1176,1,8,7
64.6100545070612,-267.906094826116,0.0169912675420347,3.0674636927086,"Resting","Resting",3600,1,1177,1177,1,8,7
65.6852738394479,-266.855022635796,1.50361210490075,-1.05459516414449,"Exploratory","Resting",3600,1,1178,1178,1,3,7
65.9584580594426,-266.687337834987,0.32054299317925,-0.223525875961374,"Exploratory","Resting",3600,1,1179,1179,1,4,7
65.9524195427534,-266.686403286035,0.00611040633250262,2.43752986840183,"Resting","Resting",3600,1,1180,1180,1,8,7
66.1784282931125,-266.766736701499,0.239861236716151,2.95362282272636,"Resting","Resting",3600,1,1181,1181,1,8,7
64.9400780421388,-265.724001626457,1.61889091071963,2.78325680659487,"Exploratory","Resting",3600,1,1182,1182,1,8,7
65.0274726633292,-265.759740039873,0.0944195636851736,-2.82992266097574,"Resting","Resting",3600,1,1183,1183,1,1,7
63.9887227155905,-264.942042575451,1.32197980213326,2.86289148077298,"Exploratory","Resting",3600,1,1184,1184,1,8,7
64.1203539176499,-265.068105983796,0.182260133542652,3.04468062605748,"Resting","Resting",3600,1,1185,1185,1,8,7
60.3599776004453,-274.407400117468,10.0679116485117,-1.18978140786097,"Transit","Resting",3600,1,1186,1186,5,3,7
59.1631183519488,-280.527287966334,6.23582387046064,0.189649232701005,"Transit","Resting",3600,1,1187,1187,3,5,7
59.1923381823131,-280.40969939406,0.121164643422963,3.09116490272863,"Resting","Resting",3600,1,1188,1188,1,8,7
59.1789804932913,-280.466163320745,0.0580224342189461,-3.13033327400291,"Resting","Resting",3600,1,1189,1189,1,1,7
59.1828899648588,-280.113106139797,0.353078825458826,-2.92036582400998,"Resting","Resting",3600,1,1190,1190,1,1,7
59.182889977112,-280.113105988919,1.51373817148679e-07,-0.0699622540767457,"Resting","Resting",3600,1,1191,1191,1,4,7
59.1836819456023,-280.115641541943,0.00265635901627425,-2.75781357883351,"Resting","Resting",3600,1,1192,1192,1,1,7
59.0624173225831,-279.887150872117,0.258675655973507,-2.95641602654916,"Resting","Resting",3600,1,1193,1193,1,1,7
59.7162445882342,-279.372888707365,0.831838726799928,-1.39223664214625,"Resting","Resting",3600,1,1194,1194,1,3,7
66.9498041634917,-271.91912941825,10.3866699027588,0.133909157733732,"Transit","Resting",3600,1,1195,1195,5,5,7
66.9498031341202,-271.919130556987,1.53503363994775e-06,-3.10618378377634,"Resting","Resting",3600,1,1196,1196,1,1,7
